Row_Number,Person ID,Company ID,Company Name,Industry,Title,ICP_Codex,ICP_Claude,Binary_ICP,Binary_Reason
3790,54a27bd37468693a7e8e5726,5d09e2caa3ae61ca6847b0fe,"Boss Group International, LLC",Real Estate,"Partner, M&a Advisor + Business Broker",Yes,No,Yes,explicit icp terminology
3792,66f986e4030c9d0001acf6b7,657b7fbffef21601c6184a82,DetailPage.com,Information Technology & Services,Founding Partner,Yes,No,Yes,explicit icp terminology
3794,680e6a972b91bf0001d1b7b9,640f89ee39656f00a3de00bc,Midwest CPA,Accounting,Managing Director/owner,Maybe,No,No,non-target industry
3799,54aa798b746869236617bd06,5592124f73696418654f5000,Leader Berkon Colao & Silverstein LLP,Law Practice,Partner,No,Maybe,No,non-target industry
3801,64b045339de10e0001fb3b4d,5a9f1b04a6da98d9a8dbf04d,IB CPA,Accounting,Managing Partner,Maybe,No,No,non-target industry
3802,5f0a5821aad4540001f6f2c4,54a1ba6b74686945fa73a20b,Schwartz Advisors,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
3809,67bbd79bf0a47a000196ab37,54a11c6b69702d9a8bfeab00,"Haynes Downard, LLP",Accounting,Partner,Maybe,No,No,non-target industry
3810,6726210915cc7000018027d0,5d652855f8a07b0946563a22,Finvisor,Financial Services,Chief Operating Officer & Head Of Advisory,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
3813,57d951bfa6da9872528cbb60,54a11eef69702d9d7ed89b01,Fort Dearborn Partners,Management Consulting,Partner,Yes,No,Yes,explicit icp terminology
3820,66ed1b2d6833170001268711,54a1b7c3746869401240c60a,STRATMOR Group,Management Consulting,Senior Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3823,66f3fa3f91320b000194b9a1,622f5bc71b188400f9925262,Arch,Financial Services,Co-founder & CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3826,67ca2ebb17a2f500014a45cf,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Founding Partner,Yes,Maybe,Yes,explicit icp terminology
3829,5b22ffe9a6da98805363e531,54a11c4f69702da425ed9700,"Paladin Associates, Inc.",Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3831,66fd974d0cd994000174120f,556d51aa736964120f44e600,Foundation Law Group LLP,Law Practice,Business Litigation Partner,No,Maybe,No,non-target industry
3833,66f6cdbb03f61c0001dd6971,5a9ede67a6da98d94d927a49,Emerald Strategy Partners,Management Consulting,Founder And Managing Partner,Yes,Maybe,Yes,explicit icp terminology
3846,66f7e04aae47ef000166e5e4,57c48bd5a6da98165bbb01d9,"Martin Snow, LLP",Law Practice,Partner,No,Maybe,No,non-target industry
3848,54a445717468692abf16203a,54a11af869702da425990500,Altimeter,Financial Services,Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
3852,63181f63ea30b9000150c34b,54a11c9f69702d77c2f2c900,Cornick Garber & Sandler LLP,Accounting,Owner,Maybe,No,Yes,explicit icp terminology
3860,66faf94a30ce6a0001d2cd69,5e56d8f91b70ba0001a840f1,"WorkComp Solutions, Inc.",Insurance,President,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3862,685c1fae5909e400013a098c,5e576d7e5432210001664fe3,Health Business Group,Management Consulting,"President, Health Business Group",Yes,Maybe,Yes,explicit icp terminology
3865,66f673a693128c0001b414fd,55e7a324f3e5bb1eae0000ca,Hertz Herson CPA LLP,Accounting,Managing Partner,Maybe,No,No,non-target industry
3869,60ba27839dccd80001e5e301,55f8ac79f3e5bb1606000175,Secure Net Lease,Real Estate,Managing Partner,Yes,No,Yes,explicit icp terminology
3871,66f6f9bd535ef50001a238ff,54a25d947468693cdde9391d,Stride,Accounting,Owner,Maybe,No,Yes,explicit icp terminology
3874,54a499e07468693442a75c54,54a121b169702d77c27e0d03,"Van Beek & Co, LLC",Accounting,Partner,Maybe,No,No,non-target industry
3875,66f2ed5d4d70ff00018a8a30,5c269aa480f93ea5623d5072,A/B Consulting,Management Consulting,Operating Partner,Yes,No,Yes,explicit icp terminology
3876,5add8163a6da984c97fef6f7,54a11e1269702d84c5db3d01,"Axley & Rode, LLP",Accounting,Owner,Maybe,No,No,non-target industry
3879,54a82b0f74686975f8f5fb64,666ca32d40cec2038d991b20,Mixx Technologies Inc,Semiconductors,Co-founder & Chief Product Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3882,610d39a8e4c8000001988268,54a127c969702dc8414f7000,Meloni Hribal Tratner LLP,Accounting,Partner,Maybe,No,No,non-target industry
3888,60dd9d7c808ad9000135e961,5e561246278d3a0001a935c7,Compass Healthcare Consulting,Hospital & Health Care,Partner,Yes,No,Yes,explicit icp terminology
3889,645bd890ce61370001a48870,54a134f169702d4255305c00,"Novinger, Ball & Zivi, P.C. (NBZ)",Accounting,Partner,Maybe,No,No,non-target industry
3896,66631b9f6a541600019bc0cc,66631b96cbe8ca06b21e57ed,Pivot >,Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3897,66f1a11a929f960001664608,54a23d0374686930c2ffb418,"TSS Advisors, LLC",Accounting,Partner/CFO,Maybe,No,No,professional services without clear sourcing mandate
3903,610849e37183a100017b9d2d,54a19ca474686949e7d3b701,Innovative Cost Management Services,Insurance,President & CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3905,66fc4f14ac50d00001f73446,54a1281669702dc84135a600,Prydis,Financial Services,Financial Planner And Prydis Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3909,66f67e8461eb5b000196a84c,55920a4b736964193efb3200,IV Capital,Financial Services,Owner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
3910,54a79778746869730a79be43,5d63beeb793ebe0b34d3b9ef,"Verigility, Management and Technology Advisory",Management Consulting,Executive Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3911,6107dddffc47bd00016e17e3,6460f598979bb8000131fa25,Calabrese Consulting LLC,Accounting,Partner,Maybe,No,No,non-target industry
3912,66f752c8b442e500011d0537,5e1dcbf19b5829008c12949a,Hand Baldachin & Associates LLP,Law Practice,Partner,Yes,Maybe,Yes,explicit icp terminology
3915,66f81906ae47ef000178b309,54a1271269702dc128d20400,"Prospera Law, LLP",Legal Services,Partner,No,Maybe,No,professional services without clear sourcing mandate
3918,54ec3418746869444cd2e864,5e55a6fa902f1b0001faf39f,"Arroyo Energy Partners, LLC",Oil & Energy,Managing Partner,Maybe,No,Yes,explicit icp terminology
3926,5926f14ca6da989990e666a1,5b835f9e324d4469e4f36af6,Grobstein Teeple LLP,Accounting,Partner,Maybe,No,No,non-target industry
3929,611c8ebd257b09000166eecf,5ed19228085be1000112e213,ValueAct Capital,Investment Management,Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
3931,62d4aa15b820680001e15183,54a25eff7468693a7ed1d21d,Buhler Duggal & Henry LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
3935,58bf98a7f651257f8b5b47d3,5d330a68a3ae61189e238ffd,"Hoffman & Associates, LLC",Legal Services,Partner,Yes,No,No,professional services without clear sourcing mandate
3936,54c2af1a74686916394924b8,54a1276469702dcef9c91c00,Apex Leaders,Information Services,Vice President Of Finance And Operations,Yes,No,Yes,explicit icp terminology
3938,66f4a1af582bfd00015b458d,5b1378a7a6da98dcb8945c34,Digiss,Computer & Network Security,Company Owner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3943,66f566697dcff00001f9ba78,5a9cc5f0a6da98d9663e0439,SBSB Financial Advisors,Financial Services,Principal/co-founder,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
3944,660aceb6b840790007dddf52,660ace88879259030080e69e,JMR Services,Oil & Energy,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3945,6176b5c78d85cd00011e8c1c,5d099424f65125a07c0a321d,"CLH, CPAs & Consultants",Accounting,Partner,Maybe,No,No,non-target industry
3946,6050af8089eec00001f5485a,54a12a4f69702d8cfc7e3902,HKP Advisors,Accounting,Owner,Maybe,No,No,non-target industry
3948,627651b7a43dbe0001645133,57c4d126a6da986a77ccee2c,"Thong, Yu, Wong & Lee LLP",Accounting,Partner,Maybe,No,No,non-target industry
3949,54c161e17468691639e90a04,54a1196b69702d55fbf70800,Fordham & Co LLP,Accounting,Partner,Maybe,No,No,non-target industry
3950,658e52a62d76b30001576477,61b077a313f4fb00017e6851,SUTKER MORAN,Management Consulting,President,Yes,No,Yes,explicit icp terminology
3954,66f67e74e89e940001116590,57c4c08ea6da9837299dbdfd,Desroches Partners,Accounting,Partner,Maybe,No,No,non-target industry
3960,66f90f67ee610d0001bc6f53,5d358a4af65125c65663acad,"Lighthouse Management Group, Inc.",Management Consulting,Partner & Co-founder,Yes,No,Yes,explicit icp terminology
3963,66f14c9e43594000018d8fde,54a1344f69702d46f0560200,VION Investments,Financial Services,Principal - Chief Legal Officer,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
3964,62763c01919bf20001a9f5cd,54a1a73474686945fa12ff04,The FerVID Group,Management Consulting,Co-founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3965,66ff67da3f12c90001e5b464,54a1354169702d333debb900,"Schlossberg, LLC",Legal Services,Partner,No,Maybe,No,non-target industry
3967,63de3120df4bc300012a3ec4,60496c872cdc7500017f288e,PAG LAW,Legal Services,Partner,No,Maybe,No,professional services without clear sourcing mandate
3969,614afa606c478b00018ac471,5592054a73696418a5012200,The NorthBridge Group,Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3971,64104a776dd51500012f70d8,604b6cf3d149b600e2036ecb,Camino Search,Staffing & Recruiting,Talent Partner,Yes,No,Yes,explicit icp terminology
3974,54aba0d57468692a6be2b801,54a1274169702dc128511b00,Koren Rogers Executive Search/Koren Riley Real Estate & Property Management Staffing,Staffing & Recruiting,Managing Partner (principal),Yes,No,Yes,explicit icp terminology
3977,66fc3175dae4a200018255ba,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
3981,54a30967746869331879544f,5569756073696425895e3800,"Chipman Brown Cicero & Cole, LLP",Law Practice,Partner,No,Maybe,No,non-target industry
3984,66faa3b3d5ab53000148f130,666ca32d40cec2038d991b20,Mixx Technologies Inc,Semiconductors,Co-founder And CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3985,5aea4dafa6da9844581d83e4,6358bf5870fdb90001725ee5,"Darmody, Merlino & Co., LLP",Accounting,Partner,Maybe,No,No,non-target industry
3988,54a5abf07468693676c3b49f,54a244ad7468693cdd51831b,Experience On Demand,Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
3991,5e5b1850522e9000011adfdd,5da4fbf4101d5b0001b1b9d5,HMS Valuation Partners,Hospital & Health Care,Partner,Yes,No,Yes,explicit icp terminology
3992,57d8cf2ca6da98725287faaf,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner | CFO,Yes,Maybe,Yes,explicit icp terminology
3997,54a1297169702dab378eb601,5d099424f65125a07c0a321d,"CLH, CPAs & Consultants",Accounting,Partner,Maybe,No,No,non-target industry
4001,57d4a1bea6da9853c6d4465a,54a1229869702d9d7eccbf02,"NRC Realty & Capital Advisors, LLC",Real Estate,Founder - Exec Managing Director,Yes,No,Yes,explicit icp terminology
4002,6840726e114d6a00013ac261,5da6ab6a62ce29000135adcc,SCCG Management,Gambling & Casinos,Founder & CEO,Yes,No,Yes,explicit icp terminology
4004,66eeacea1e73d600017c1556,54a1271269702dc128d20400,"Prospera Law, LLP",Legal Services,Partner & Founder,No,Maybe,No,professional services without clear sourcing mandate
4005,61128064a43e0b00012929cb,54a11ea669702d88c4c26901,The Whitaker Group,International Trade & Development,President And CEO,Yes,No,Yes,explicit icp terminology
4006,66ff861a60729700016c8eb5,66631b96cbe8ca06b21e57ed,Pivot >,Management Consulting,Founder And Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
4007,66f2d1dad77b990001fec2c5,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Chief Executive Officer,Yes,Maybe,Yes,explicit icp terminology
4010,6050af4eeb5e590001ba34be,54a12a4f69702d8cfc7e3902,HKP Advisors,Accounting,Owner,Maybe,No,No,non-target industry
4012,54a56dbf7468692cf079bf95,6134240d429a2e00016055f8,Longacre Square Partners,Public Relations & Communications,Partner,Yes,No,Yes,explicit icp terminology
4014,66f15316a2547c000158de49,5500ce5a73696416f4e97c00,"CEO ally, Inc.",Management Consulting,Founder And CEO,Yes,Maybe,Yes,explicit icp terminology
4015,54a50e4d7468692abf033d79,556df40a73696410ec421200,"Capital Services, Inc.",Insurance,President,Maybe,No,No,insufficient direct icp evidence for strict yes/no
4018,5b264733a6da9877d71cb142,5569c65b736964251eec8f00,Health System Advisors,Hospital & Health Care,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
4019,64885d5ea216210001413a7f,55ea50eef3e5bb598f0010c3,Schmersahl Treloar & Co,Accounting,Managing Partner,Maybe,No,No,non-target industry
4020,610a18cb2d78ae0001386000,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner | CFO,Yes,Maybe,Yes,explicit icp terminology
4023,5fbf17729424570001b433b0,65cab90e3933d801c7a5551e,Lion Creek Real Estate Capital,Real Estate,Vice President,Yes,No,Yes,explicit icp terminology
4031,65ddcf6e2ae95c0001f3dc9a,5edb8a1f8234a6000173f15f,"GGM Associates, INC",Accounting,Partner,Maybe,No,No,non-target industry
4032,640f50e7c814150001d0f869,60496c872cdc7500017f288e,PAG LAW,Legal Services,Partner,No,Maybe,No,professional services without clear sourcing mandate
4038,5ae95210a6da98ea761ad76f,54a134f469702d4b2e974a00,PMW | Purrington Moody Weil,Law Practice,Partner,Yes,Maybe,Yes,explicit icp terminology
4039,66f7d733ae47ef000164482e,55922fde7369640b18135200,GCA Law Partners LLP,Law Practice,Partner/attorney,No,Maybe,No,non-target industry
4041,66fae6f7fb49920001d2a968,646752a4bb0f450001a4a6d4,Voyager Midstream Holdings,Logistics & Supply Chain,"Co-founder, COO",Maybe,No,No,insufficient direct icp evidence for strict yes/no
4046,660fbded83225800078a7581,54a1bc917468695c824f340c,"Wouch, Maloney & Co., LLP",Accounting,Partner,Maybe,No,Yes,explicit icp terminology
4050,66f79851ebc19900015266dd,613e15ebebcfd60001ed5fd9,Lync Consulting LLC,Management Consulting,Agile Product Owner | Scrum Master Business Analyst,Maybe,No,No,insufficient direct icp evidence for strict yes/no
4058,5acfe86aa6da98d184290e00,54a1ee1d7468695c820b6516,JDS Professional Group,Accounting,Owner,Maybe,No,No,non-target industry
4059,66fc1e88fe1d85000190cf36,60f151b6ab0b3b0001730214,Envisage Law,Law Practice,Partner | Head Of Health Care And Life Sciences Practice,No,Maybe,No,non-target industry
4060,5f970f070fe96b00015ad3cd,61eb8eb44c36910001e4277b,Basswood Counsel,Legal Services,Co-founder,Yes,Maybe,No,professional services without clear sourcing mandate
4062,66f69ab49c737700010ccbc0,556d51aa736964120f44e600,Foundation Law Group LLP,Law Practice,Partner,No,Maybe,No,non-target industry
4065,66f5453d290c5c00017370b5,5eda49cf5481e40001ea86b2,"Guinn, Vinopal & Zahradka LLP",Accounting,Partner,Maybe,No,No,non-target industry
4070,62043e8f5689910001c2d317,54a12b0f69702deaae6d0000,"Lipschultz, Levin & Gray",Accounting,Partner,Yes,No,No,professional services without clear sourcing mandate
4075,57dac467a6da984a384ed4b2,57c4c68fa6da98368af567af,Basilinna,International Trade & Development,President & COO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
4077,54a487e87468692fa2a32e4f,54a11d3d69702da42560f400,Martin LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
4078,66f67d03e89e94000110fbe7,57c4c08ea6da9837299dbdfd,Desroches Partners,Accounting,Managing Partner,Maybe,No,No,non-target industry
4080,66ec0b4d5afb4d0001fa900b,5a9f4347a6da98d97700bef8,Gutnicki LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
4083,66f1eaf709f23f00012f44c5,5c20fbdda3ae6116300e5dc9,TheCapitalNet,Information Technology & Services,Founder And CEO,Yes,No,Yes,explicit icp terminology
4086,66f5c2eb2f39c50001cbe9fd,54a11f3b69702d918c0fbb01,LevitZacks,Accounting,Executive Vice President/COO,Maybe,No,No,non-target industry
4092,598364d3a6da98b0545154cc,6557bf955de3b100a37dcd91,Crew Finance,Accounting,Human Resources Business Partner,Maybe,No,Yes,explicit icp terminology
4095,66f67481c09a2800015413b3,54a1299769702dcef9e4b401,BKHM CPAs,Accounting,Managing Partner,Maybe,No,No,non-target industry
4097,54a4834d74686936766c474d,64034c4c1beb9e0001e41389,"Smallwood and Associates, PLLC",Accounting,Partner,Maybe,No,No,non-target industry
4098,55710d9673696409006c0600,54a1a2cb746869401238ae03,Stowe & Degon LLC,Accounting,Tax Partner,Maybe,No,No,professional services without clear sourcing mandate
4100,66f2b5c6578e7200010f79fb,65828056e04f0c0001bb64e5,FUNDAMENTALco,Management Consulting,Founder And CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
4103,66f7dad1ae47ef00016547a7,57c48bd5a6da98165bbb01d9,"Martin Snow, LLP",Law Practice,Partner,No,Maybe,No,non-target industry
4113,66ff6f1693a36500012db093,5ed4ae6f123d6d0001be6f84,LFS - Labyrinth Financial Services,Insurance,Founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
4115,66f3a2834893ff000198f220,6386d4be41c6d500d07d48b5,CTrust,Financial Services,Chief Executive Officer,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
4122,66f56d0d7dcff00001fc0c29,54a13c3269702d24d3bbfd01,"Palmetto, Mollo, Molinaro & Passarello, LLP",Accounting,Managing Partner,Maybe,No,No,non-target industry
4135,6114f6775155eb00011d9ee1,54a11af869702da425990500,Altimeter,Financial Services,"Founder Of Altimeter Wealth, Chief Investment Officer",Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
4136,684c5b35f1bc1f000186b930,5da50695f02da6000179081d,Rio Grande E&P,Oil & Energy,Chief Operating Officer And Co-founder,Yes,No,Yes,explicit icp terminology
4142,64298f0d93bf4f0001467cd6,60b2bda2f54de600018a9e1b,Abraham & Antony Chartered Accountants,Accounting,Partner,Maybe,No,No,non-target industry
4143,54a5ef9374686938ac1bddb4,55e8152af3e5bb13cd000283,"Duplantier, Hrapmann, Hogan & Maher, LLP, CPAs",Accounting,Business Consulting And Tax Partner,Maybe,No,No,non-target industry
4144,60cb59561378cf000131b49b,5d09449880f93e21092bfe63,Martillaro Raub & Associates,Accounting,Tax Partner,Maybe,No,No,non-target industry
4145,6125423b4dcaa30001d61b01,5d63beeb793ebe0b34d3b9ef,"Verigility, Management and Technology Advisory",Management Consulting,"Senior Partner - Utilities, Energy & Infrastructure",Maybe,No,No,insufficient direct icp evidence for strict yes/no
